cif_file,atom_index,element,coordination_number
0000[Co][sql]2[ASR]2.cif,0,Co,5
0000[Cu][apo]3[ASR]1.cif,0,Cu,5
0000[Cu][apo]3[ASR]1.cif,1,Cu,5
0000[Cu][apo]3[ASR]1.cif,2,Cu,5
0000[Cu][apo]3[ASR]1.cif,3,Cu,5
0000[Cu][apo]3[ASR]1.cif,4,Cu,5
0000[Cu][apo]3[ASR]1.cif,5,Cu,5
0000[Cu][apo]3[ASR]1.cif,6,Cu,5
0000[Cu][apo]3[ASR]1.cif,7,Cu,5
0000[Cu][hex]3[ASR]1.cif,0,Cu,5
0000[Cu][hex]3[ASR]1.cif,1,Cu,5
0000[Cu][hex]3[ASR]1.cif,2,Cu,5
0000[Cu][hex]3[ASR]1.cif,3,Cu,5
0000[Cu][hex]3[ASR]1.cif,4,Cu,5
0000[Cu][hex]3[ASR]1.cif,5,Cu,5
0000[Cu][hex]3[ASR]1.cif,6,Cu,5
0000[Cu][hex]3[ASR]1.cif,7,Cu,5
0000[Cu][hex]3[ASR]1.cif,8,Cu,5
0000[Cu][hex]3[ASR]1.cif,9,Cu,5
0000[Cu][hex]3[ASR]1.cif,10,Cu,5
0000[Cu][hex]3[ASR]1.cif,11,Cu,5
0000[Cu][tbo]3[ASR]2.cif,0,Cu,4
0000[Cu][tbo]3[ASR]2.cif,1,Cu,4
0000[Cu][tbo]3[ASR]2.cif,2,Cu,4
0000[Cu][tbo]3[ASR]2.cif,3,Cu,4
0000[Cu][tbo]3[ASR]2.cif,4,Cu,4
0000[Cu][tbo]3[ASR]2.cif,5,Cu,4
0000[Cu][tbo]3[ASR]2.cif,6,Cu,4
0000[Cu][tbo]3[ASR]2.cif,7,Cu,4
0000[Cu][tbo]3[ASR]2.cif,8,Cu,4
0000[Cu][tbo]3[ASR]2.cif,9,Cu,4
0000[Cu][tbo]3[ASR]2.cif,10,Cu,4
0000[Cu][tbo]3[ASR]2.cif,11,Cu,4
0000[Cu][tbo]3[ASR]2.cif,12,Cu,4
0000[Cu][tbo]3[ASR]2.cif,13,Cu,4
0000[Cu][tbo]3[ASR]2.cif,14,Cu,4
0000[Cu][tbo]3[ASR]2.cif,15,Cu,4
0000[Cu][tbo]3[ASR]2.cif,16,Cu,4
0000[Cu][tbo]3[ASR]2.cif,17,Cu,4
0000[Cu][tbo]3[ASR]2.cif,18,Cu,4
0000[Cu][tbo]3[ASR]2.cif,19,Cu,4
0000[Cu][tbo]3[ASR]2.cif,20,Cu,4
0000[Cu][tbo]3[ASR]2.cif,21,Cu,4
0000[Cu][tbo]3[ASR]2.cif,22,Cu,4
0000[Cu][tbo]3[ASR]2.cif,23,Cu,4
0000[Cu][tbo]3[ASR]2.cif,24,Cu,4
0000[Cu][tbo]3[ASR]2.cif,25,Cu,4
0000[Cu][tbo]3[ASR]2.cif,26,Cu,4
0000[Cu][tbo]3[ASR]2.cif,27,Cu,4
0000[Cu][tbo]3[ASR]2.cif,28,Cu,4
0000[Cu][tbo]3[ASR]2.cif,29,Cu,4
0000[Cu][tbo]3[ASR]2.cif,30,Cu,4
0000[Cu][tbo]3[ASR]2.cif,31,Cu,4
0000[Cu][tbo]3[ASR]2.cif,32,Cu,4
0000[Cu][tbo]3[ASR]2.cif,33,Cu,4
0000[Cu][tbo]3[ASR]2.cif,34,Cu,4
0000[Cu][tbo]3[ASR]2.cif,35,Cu,4
0000[Cu][tbo]3[ASR]2.cif,36,Cu,4
0000[Cu][tbo]3[ASR]2.cif,37,Cu,4
0000[Cu][tbo]3[ASR]2.cif,38,Cu,4
0000[Cu][tbo]3[ASR]2.cif,39,Cu,4
0000[Cu][tbo]3[ASR]2.cif,40,Cu,4
0000[Cu][tbo]3[ASR]2.cif,41,Cu,4
0000[Cu][tbo]3[ASR]2.cif,42,Cu,4
0000[Cu][tbo]3[ASR]2.cif,43,Cu,4
0000[Cu][tbo]3[ASR]2.cif,44,Cu,4
0000[Cu][tbo]3[ASR]2.cif,45,Cu,4
0000[Cu][tbo]3[ASR]2.cif,46,Cu,4
0000[Cu][tbo]3[ASR]2.cif,47,Cu,4
0000[Fe][nbo]3[ASR]1.cif,0,Fe,4
0000[Fe][nbo]3[ASR]1.cif,1,Fe,4
0000[Fe][nbo]3[ASR]1.cif,2,Fe,4
0000[Fe][nbo]3[ASR]1.cif,3,Fe,4
0000[Fe][nbo]3[ASR]1.cif,4,Fe,4
0000[Fe][nbo]3[ASR]1.cif,5,Fe,4
0000[Fe][nbo]3[ASR]1.cif,6,Fe,4
0000[Fe][nbo]3[ASR]1.cif,7,Fe,4
0000[Fe][nbo]3[ASR]1.cif,8,Fe,4
0000[Fe][nbo]3[ASR]1.cif,9,Fe,4
0000[Fe][nbo]3[ASR]1.cif,10,Fe,4
0000[Fe][nbo]3[ASR]1.cif,11,Fe,4
0000[Fe][nbo]3[ASR]1.cif,12,Fe,4
0000[Fe][nbo]3[ASR]1.cif,13,Fe,4
0000[Fe][nbo]3[ASR]1.cif,14,Fe,4
0000[Fe][nbo]3[ASR]1.cif,15,Fe,4
0000[Fe][nbo]3[ASR]1.cif,16,Fe,4
0000[Fe][nbo]3[ASR]1.cif,17,Fe,4
0000[Fe][nbo]3[ASR]1.cif,18,Fe,4
0000[Fe][nbo]3[ASR]1.cif,19,Fe,4
0000[Fe][nbo]3[ASR]1.cif,20,Fe,4
0000[Fe][nbo]3[ASR]1.cif,21,Fe,4
0000[Fe][nbo]3[ASR]1.cif,22,Fe,4
0000[Fe][nbo]3[ASR]1.cif,23,Fe,4
0000[Fe][nbo]3[ASR]1.cif,24,Fe,4
0000[Fe][nbo]3[ASR]1.cif,25,Fe,4
0000[Fe][nbo]3[ASR]1.cif,26,Fe,4
0000[Fe][nbo]3[ASR]1.cif,27,Fe,4
0000[Fe][nbo]3[ASR]1.cif,28,Fe,4
0000[Fe][nbo]3[ASR]1.cif,29,Fe,4
0000[Fe][nbo]3[ASR]1.cif,30,Fe,4
0000[Fe][nbo]3[ASR]1.cif,31,Fe,4
0000[Fe][nbo]3[ASR]1.cif,32,Fe,4
0000[Fe][nbo]3[ASR]1.cif,33,Fe,4
0000[Fe][nbo]3[ASR]1.cif,34,Fe,4
0000[Fe][nbo]3[ASR]1.cif,35,Fe,4
0000[Fe][nbo]3[ASR]1.cif,36,Fe,4
0000[Fe][nbo]3[ASR]1.cif,37,Fe,4
0000[Fe][nbo]3[ASR]1.cif,38,Fe,4
0000[Fe][nbo]3[ASR]1.cif,39,Fe,4
0000[Fe][nbo]3[ASR]1.cif,40,Fe,4
0000[Fe][nbo]3[ASR]1.cif,41,Fe,4
0000[Fe][nbo]3[ASR]1.cif,42,Fe,4
0000[Fe][nbo]3[ASR]1.cif,43,Fe,4
0000[Fe][nbo]3[ASR]1.cif,44,Fe,4
0000[Fe][nbo]3[ASR]1.cif,45,Fe,4
0000[Fe][nbo]3[ASR]1.cif,46,Fe,4
0000[Fe][nbo]3[ASR]1.cif,47,Fe,4
2001[Cu][nan]3[ASR]3.cif,0,Cu,4
2001[Cu][nan]3[ASR]3.cif,1,Cu,4
2001[Cu][nan]3[ASR]3.cif,2,Cu,4
2001[Cu][nan]3[ASR]3.cif,3,Cu,4
2001[Cu][nan]3[ASR]3.cif,4,Cu,4
2001[Cu][nan]3[ASR]3.cif,5,Cu,4
2001[Cu][nan]3[ASR]3.cif,6,Cu,4
2001[Cu][nan]3[ASR]3.cif,7,Cu,4
2001[Cu][nan]3[ASR]3.cif,8,Cu,4
2001[Cu][nan]3[ASR]3.cif,9,Cu,4
2001[Cu][nan]3[ASR]3.cif,10,Cu,4
2001[Cu][nan]3[ASR]3.cif,11,Cu,4
2004[Cu][mog]3[ASR]2.cif,0,Cu,5
2004[Cu][mog]3[ASR]2.cif,1,Cu,5
2004[Cu][mog]3[ASR]2.cif,2,Cu,5
2004[Cu][mog]3[ASR]2.cif,3,Cu,5
2004[Cu][mog]3[ASR]2.cif,4,Cu,5
2004[Cu][mog]3[ASR]2.cif,5,Cu,5
2004[Cu][mog]3[ASR]2.cif,6,Cu,5
2004[Cu][mog]3[ASR]2.cif,7,Cu,5
2006[Cu][pcu]3[ASR]1.cif,0,Cu,5
2006[Cu][pcu]3[ASR]1.cif,1,Cu,5
2006[Cu][pcu]3[ASR]1.cif,2,Cu,5
2006[Cu][pcu]3[ASR]1.cif,3,Cu,5
2007[CuEu][nan]3[ASR]1.cif,4,Cu,2
2007[CuEu][nan]3[ASR]1.cif,5,Cu,2
2008[Co][sql]2[ASR]1.cif,0,Co,5
2008[Co][sql]2[ASR]1.cif,1,Co,5
2008[Co][sql]2[ASR]1.cif,2,Co,5
2008[Co][sql]2[ASR]1.cif,3,Co,5
2012[Co][dia]3[ASR]3.cif,0,Co,4
2012[Co][dia]3[ASR]3.cif,1,Co,4
2012[CuCd][hex]3[ASR]1.cif,12,Cu,4
2012[CuCd][hex]3[ASR]1.cif,13,Cu,4
2012[CuCd][hex]3[ASR]1.cif,14,Cu,4
2012[CuCd][hex]3[ASR]1.cif,15,Cu,4
2012[Zn][bcs]3[ASR]1.cif,8,Zn,3
2012[Zn][bcs]3[ASR]1.cif,9,Zn,3
2012[Zn][bcs]3[ASR]1.cif,10,Zn,3
2012[Zn][bcs]3[ASR]1.cif,11,Zn,3
2012[Zn][bcs]3[ASR]1.cif,12,Zn,3
2012[Zn][bcs]3[ASR]1.cif,13,Zn,3
2012[Zn][bcs]3[ASR]1.cif,14,Zn,3
2012[Zn][bcs]3[ASR]1.cif,15,Zn,3
2013[Cu][sqc]2[ASR]1.cif,0,Cu,5
2013[Cu][sqc]2[ASR]1.cif,1,Cu,4
2013[Cu][sqc]2[ASR]1.cif,2,Cu,4
2013[Cu][sqc]2[ASR]1.cif,3,Cu,5
2013[Cu][sqc]2[ASR]1.cif,4,Cu,4
2013[Cu][sqc]2[ASR]1.cif,5,Cu,2
2013[Cu][sqc]2[ASR]1.cif,6,Cu,5
2013[Cu][sqc]2[ASR]1.cif,7,Cu,4
2013[Cu][sqc]2[ASR]1.cif,8,Cu,4
2013[Cu][sqc]2[ASR]1.cif,9,Cu,5
2013[Cu][sqc]2[ASR]1.cif,10,Cu,4
2013[Cu][sqc]2[ASR]1.cif,11,Cu,2
2013[Cu][sqc]2[ASR]1.cif,12,Cu,5
2013[Cu][sqc]2[ASR]1.cif,13,Cu,4
2013[Cu][sqc]2[ASR]1.cif,14,Cu,4
2013[Cu][sqc]2[ASR]1.cif,15,Cu,5
2013[Cu][sqc]2[ASR]1.cif,16,Cu,4
2013[Cu][sqc]2[ASR]1.cif,17,Cu,2
2013[Cu][sqc]2[ASR]1.cif,18,Cu,5
2013[Cu][sqc]2[ASR]1.cif,19,Cu,4
2013[Cu][sqc]2[ASR]1.cif,20,Cu,4
2013[Cu][sqc]2[ASR]1.cif,21,Cu,5
2013[Cu][sqc]2[ASR]1.cif,22,Cu,4
2013[Cu][sqc]2[ASR]1.cif,23,Cu,2
2013[ZnCr][lon]3[ASR]1.cif,12,Cr,5
2013[ZnCr][lon]3[ASR]1.cif,13,Cr,5
2013[ZnCr][lon]3[ASR]1.cif,14,Cr,5
2013[ZnCr][lon]3[ASR]1.cif,15,Cr,5
2013[ZnCr][lon]3[ASR]1.cif,16,Cr,5
2013[ZnCr][lon]3[ASR]1.cif,17,Cr,5
2013[ZnCr][lon]3[ASR]2.cif,12,Cr,5
2013[ZnCr][lon]3[ASR]2.cif,13,Cr,5
2013[ZnCr][lon]3[ASR]2.cif,14,Cr,5
2013[ZnCr][lon]3[ASR]2.cif,15,Cr,5
2013[ZnCr][lon]3[ASR]2.cif,16,Cr,5
2013[ZnCr][lon]3[ASR]2.cif,17,Cr,5
2013[ZnCr][lon]3[ASR]3.cif,12,Cr,5
2013[ZnCr][lon]3[ASR]3.cif,13,Cr,5
2013[ZnCr][lon]3[ASR]3.cif,14,Cr,5
2013[ZnCr][lon]3[ASR]3.cif,15,Cr,5
2013[ZnCr][lon]3[ASR]3.cif,16,Cr,5
2013[ZnCr][lon]3[ASR]3.cif,17,Cr,5
2013[ZnCr][lon]3[ASR]4.cif,12,Cr,5
2013[ZnCr][lon]3[ASR]4.cif,13,Cr,5
2013[ZnCr][lon]3[ASR]4.cif,14,Cr,5
2013[ZnCr][lon]3[ASR]4.cif,15,Cr,5
2013[ZnCr][lon]3[ASR]4.cif,16,Cr,5
2013[ZnCr][lon]3[ASR]4.cif,17,Cr,5
2013[ZnCr][lon]3[ASR]5.cif,12,Cr,5
2013[ZnCr][lon]3[ASR]5.cif,13,Cr,5
2013[ZnCr][lon]3[ASR]5.cif,14,Cr,5
2013[ZnCr][lon]3[ASR]5.cif,15,Cr,5
2013[ZnCr][lon]3[ASR]5.cif,16,Cr,5
2013[ZnCr][lon]3[ASR]5.cif,17,Cr,5
2013[ZnCr][lon]3[ASR]6.cif,12,Cr,5
2013[ZnCr][lon]3[ASR]6.cif,13,Cr,5
2013[ZnCr][lon]3[ASR]6.cif,14,Cr,5
2013[ZnCr][lon]3[ASR]6.cif,15,Cr,5
2013[ZnCr][lon]3[ASR]6.cif,16,Cr,5
2013[ZnCr][lon]3[ASR]6.cif,17,Cr,5
2013[ZnCr][lon]3[ASR]7.cif,12,Cr,5
2013[ZnCr][lon]3[ASR]7.cif,13,Cr,5
2013[ZnCr][lon]3[ASR]7.cif,14,Cr,5
2013[ZnCr][lon]3[ASR]7.cif,15,Cr,5
2013[ZnCr][lon]3[ASR]7.cif,16,Cr,5
2013[ZnCr][lon]3[ASR]7.cif,17,Cr,5
2014[Co][ant]3[ASR]1.cif,1,Co,5
2014[Co][ant]3[ASR]1.cif,3,Co,5
2014[Co][ant]3[ASR]1.cif,5,Co,5
2014[Co][ant]3[ASR]1.cif,7,Co,5
2014[Co][dmc]3[ASR]1.cif,0,Co,5
2014[Co][dmc]3[ASR]1.cif,1,Co,5
2014[Co][dmc]3[ASR]1.cif,2,Co,5
2014[Co][dmc]3[ASR]1.cif,3,Co,5
2014[Co][nan]2[ASR]2.cif,0,Co,5
2014[Co][nan]2[ASR]2.cif,1,Co,5
2014[Co][nan]2[ASR]2.cif,2,Co,5
2014[Co][nan]2[ASR]2.cif,3,Co,5
2014[Co][nan]3[ASR]4.cif,12,Co,5
2014[Co][nan]3[ASR]4.cif,13,Co,5
2014[Co][nan]3[ASR]4.cif,14,Co,5
2014[Co][nan]3[ASR]4.cif,15,Co,5
2014[Co][nan]3[ASR]5.cif,8,Co,5
2014[Co][nan]3[ASR]5.cif,9,Co,5
2014[Co][nan]3[ASR]5.cif,10,Co,5
2014[Co][nan]3[ASR]5.cif,11,Co,5
2014[Co][sql]2[ASR]1.cif,2,Co,4
2014[Co][sql]2[ASR]1.cif,3,Co,4
2014[Co][sql]2[ASR]1.cif,4,Co,4
2014[Co][sql]2[ASR]1.cif,5,Co,4
2014[Cu][bcu]3[ASR]2.cif,0,Cu,5
2014[Cu][bcu]3[ASR]2.cif,1,Cu,5
2014[Cu][bcu]3[ASR]2.cif,2,Cu,5
2014[Cu][bcu]3[ASR]2.cif,3,Cu,5
2014[Cu][nan]3[ASR]13.cif,0,Cu,4
2014[Cu][nan]3[ASR]13.cif,1,Cu,4
2014[Cu][nan]3[ASR]13.cif,2,Cu,4
2014[Cu][nan]3[ASR]13.cif,3,Cu,4
2014[Cu][nan]3[ASR]13.cif,4,Cu,4
2014[Cu][nan]3[ASR]13.cif,5,Cu,4
2014[Cu][nan]3[ASR]13.cif,6,Cu,4
2014[Cu][nan]3[ASR]13.cif,7,Cu,4
2014[Cu][nan]3[ASR]13.cif,8,Cu,4
2014[Cu][nan]3[ASR]13.cif,9,Cu,4
2014[Cu][nan]3[ASR]13.cif,10,Cu,4
2014[Cu][nan]3[ASR]13.cif,11,Cu,4
2014[Cu][nan]3[ASR]2.cif,0,Cu,4
2014[Cu][nan]3[ASR]2.cif,1,Cu,4
2014[Cu][nan]3[ASR]2.cif,2,Cu,4
2014[Cu][nan]3[ASR]2.cif,3,Cu,4
2014[Cu][nan]3[ASR]2.cif,4,Cu,3
2014[Cu][nan]3[ASR]2.cif,5,Cu,3
2014[Cu][nan]3[ASR]2.cif,6,Cu,3
2014[Cu][nan]3[ASR]2.cif,7,Cu,3
2014[Cu][tbo]3[ASR]2.cif,0,Cu,2
2014[Cu][tbo]3[ASR]2.cif,1,Cu,2
2014[Cu][tbo]3[ASR]2.cif,2,Cu,2
2014[Cu][tbo]3[ASR]2.cif,3,Cu,2
2014[Cu][tbo]3[ASR]2.cif,4,Cu,2
2014[Cu][tbo]3[ASR]2.cif,5,Cu,2
2014[Cu][tbo]3[ASR]2.cif,6,Cu,2
2014[Cu][tbo]3[ASR]2.cif,7,Cu,2
2014[Cu][tbo]3[ASR]2.cif,8,Cu,2
2014[Cu][tbo]3[ASR]2.cif,9,Cu,2
2014[Cu][tbo]3[ASR]2.cif,10,Cu,2
2014[Cu][tbo]3[ASR]2.cif,11,Cu,2
2014[Cu][tbo]3[ASR]2.cif,12,Cu,2
2014[Cu][tbo]3[ASR]2.cif,13,Cu,2
2014[Cu][tbo]3[ASR]2.cif,14,Cu,2
2014[Cu][tbo]3[ASR]2.cif,15,Cu,2
2014[Cu][tbo]3[ASR]2.cif,16,Cu,2
2014[Cu][tbo]3[ASR]2.cif,17,Cu,2
2014[Cu][tbo]3[ASR]2.cif,18,Cu,2
2014[Cu][tbo]3[ASR]2.cif,19,Cu,2
2014[Cu][tbo]3[ASR]2.cif,20,Cu,2
2014[Cu][tbo]3[ASR]2.cif,21,Cu,2
2014[Cu][tbo]3[ASR]2.cif,22,Cu,2
2014[Cu][tbo]3[ASR]2.cif,23,Cu,2
2014[Cu][tbo]3[ASR]2.cif,24,Cu,2
2014[Cu][tbo]3[ASR]2.cif,25,Cu,2
2014[Cu][tbo]3[ASR]2.cif,26,Cu,2
2014[Cu][tbo]3[ASR]2.cif,27,Cu,2
2014[Cu][tbo]3[ASR]2.cif,28,Cu,2
2014[Cu][tbo]3[ASR]2.cif,29,Cu,2
2014[Cu][tbo]3[ASR]2.cif,30,Cu,2
2014[Cu][tbo]3[ASR]2.cif,31,Cu,2
2014[Cu][tbo]3[ASR]2.cif,32,Cu,2
2014[Cu][tbo]3[ASR]2.cif,33,Cu,2
2014[Cu][tbo]3[ASR]2.cif,34,Cu,2
2014[Cu][tbo]3[ASR]2.cif,35,Cu,2
2014[Cu][tbo]3[ASR]2.cif,36,Cu,2
2014[Cu][tbo]3[ASR]2.cif,37,Cu,2
2014[Cu][tbo]3[ASR]2.cif,38,Cu,2
2014[Cu][tbo]3[ASR]2.cif,39,Cu,2
2014[Cu][tbo]3[ASR]2.cif,40,Cu,2
2014[Cu][tbo]3[ASR]2.cif,41,Cu,2
2014[Cu][tbo]3[ASR]2.cif,42,Cu,2
2014[Cu][tbo]3[ASR]2.cif,43,Cu,2
2014[Cu][tbo]3[ASR]2.cif,44,Cu,2
2014[Cu][tbo]3[ASR]2.cif,45,Cu,2
2014[Cu][tbo]3[ASR]2.cif,46,Cu,2
2014[Cu][tbo]3[ASR]2.cif,47,Cu,2
2014[Cu][tbo]3[ASR]3.cif,0,Cu,4
2014[Cu][tbo]3[ASR]3.cif,1,Cu,4
2014[Cu][tbo]3[ASR]3.cif,2,Cu,4
2014[Cu][tbo]3[ASR]3.cif,3,Cu,4
2014[Cu][tbo]3[ASR]3.cif,4,Cu,4
2014[Cu][tbo]3[ASR]3.cif,5,Cu,4
2014[Cu][tbo]3[ASR]3.cif,6,Cu,4
2014[Cu][tbo]3[ASR]3.cif,7,Cu,4
2014[Cu][tbo]3[ASR]3.cif,8,Cu,4
2014[Cu][tbo]3[ASR]3.cif,9,Cu,4
2014[Cu][tbo]3[ASR]3.cif,10,Cu,4
2014[Cu][tbo]3[ASR]3.cif,11,Cu,4
2014[Cu][tbo]3[ASR]4.cif,0,Cu,4
2014[Cu][tbo]3[ASR]4.cif,1,Cu,4
2014[Cu][tbo]3[ASR]4.cif,2,Cu,4
2014[Cu][tbo]3[ASR]4.cif,3,Cu,4
2014[Cu][tbo]3[ASR]4.cif,4,Cu,4
2014[Cu][tbo]3[ASR]4.cif,5,Cu,4
2014[Cu][tbo]3[ASR]4.cif,6,Cu,4
2014[Cu][tbo]3[ASR]4.cif,7,Cu,4
2014[Cu][tbo]3[ASR]4.cif,8,Cu,4
2014[Cu][tbo]3[ASR]4.cif,9,Cu,4
2014[Cu][tbo]3[ASR]4.cif,10,Cu,4
2014[Cu][tbo]3[ASR]4.cif,11,Cu,4
2014[Cu][tbo]3[ASR]4.cif,12,Cu,4
2014[Cu][tbo]3[ASR]4.cif,13,Cu,4
2014[Cu][tbo]3[ASR]4.cif,14,Cu,4
2014[Cu][tbo]3[ASR]4.cif,15,Cu,4
2014[Cu][tbo]3[ASR]4.cif,16,Cu,4
2014[Cu][tbo]3[ASR]4.cif,17,Cu,4
2014[Cu][tbo]3[ASR]4.cif,18,Cu,4
2014[Cu][tbo]3[ASR]4.cif,19,Cu,4
2014[Cu][tbo]3[ASR]4.cif,20,Cu,4
2014[Cu][tbo]3[ASR]4.cif,21,Cu,4
2014[Cu][tbo]3[ASR]4.cif,22,Cu,4
2014[Cu][tbo]3[ASR]4.cif,23,Cu,4
2014[Cu][tbo]3[ASR]4.cif,24,Cu,4
2014[Cu][tbo]3[ASR]4.cif,25,Cu,4
2014[Cu][tbo]3[ASR]4.cif,26,Cu,4
2014[Cu][tbo]3[ASR]4.cif,27,Cu,4
2014[Cu][tbo]3[ASR]4.cif,28,Cu,4
2014[Cu][tbo]3[ASR]4.cif,29,Cu,4
2014[Cu][tbo]3[ASR]4.cif,30,Cu,4
2014[Cu][tbo]3[ASR]4.cif,31,Cu,4
2014[Cu][tbo]3[ASR]4.cif,32,Cu,4
2014[Cu][tbo]3[ASR]4.cif,33,Cu,4
2014[Cu][tbo]3[ASR]4.cif,34,Cu,4
2014[Cu][tbo]3[ASR]4.cif,35,Cu,4
2014[Cu][tbo]3[ASR]4.cif,36,Cu,4
2014[Cu][tbo]3[ASR]4.cif,37,Cu,4
2014[Cu][tbo]3[ASR]4.cif,38,Cu,4
2014[Cu][tbo]3[ASR]4.cif,39,Cu,4
2014[Cu][tbo]3[ASR]4.cif,40,Cu,4
2014[Cu][tbo]3[ASR]4.cif,41,Cu,4
2014[Cu][tbo]3[ASR]4.cif,42,Cu,4
2014[Cu][tbo]3[ASR]4.cif,43,Cu,4
2014[Cu][tbo]3[ASR]4.cif,44,Cu,4
2014[Cu][tbo]3[ASR]4.cif,45,Cu,4
2014[Cu][tbo]3[ASR]4.cif,46,Cu,4
2014[Cu][tbo]3[ASR]4.cif,47,Cu,4
2014[Cu][tbo]3[ASR]5.cif,0,Cu,4
2014[Cu][tbo]3[ASR]5.cif,1,Cu,4
2014[Cu][tbo]3[ASR]5.cif,2,Cu,4
2014[Cu][tbo]3[ASR]5.cif,3,Cu,4
2014[Cu][tbo]3[ASR]5.cif,4,Cu,4
2014[Cu][tbo]3[ASR]5.cif,5,Cu,4
2014[Cu][tbo]3[ASR]5.cif,6,Cu,4
2014[Cu][tbo]3[ASR]5.cif,7,Cu,4
2014[Cu][tbo]3[ASR]5.cif,8,Cu,4
2014[Cu][tbo]3[ASR]5.cif,9,Cu,4
2014[Cu][tbo]3[ASR]5.cif,10,Cu,4
2014[Cu][tbo]3[ASR]5.cif,11,Cu,4
2014[Cu][tbo]3[ASR]5.cif,12,Cu,4
2014[Cu][tbo]3[ASR]5.cif,13,Cu,4
2014[Cu][tbo]3[ASR]5.cif,14,Cu,4
2014[Cu][tbo]3[ASR]5.cif,15,Cu,4
2014[Cu][tbo]3[ASR]5.cif,16,Cu,4
2014[Cu][tbo]3[ASR]5.cif,17,Cu,4
2014[Cu][tbo]3[ASR]5.cif,18,Cu,4
2014[Cu][tbo]3[ASR]5.cif,19,Cu,4
2014[Cu][tbo]3[ASR]5.cif,20,Cu,4
2014[Cu][tbo]3[ASR]5.cif,21,Cu,4
2014[Cu][tbo]3[ASR]5.cif,22,Cu,4
2014[Cu][tbo]3[ASR]5.cif,23,Cu,4
2014[Cu][tbo]3[ASR]5.cif,24,Cu,4
2014[Cu][tbo]3[ASR]5.cif,25,Cu,4
2014[Cu][tbo]3[ASR]5.cif,26,Cu,4
2014[Cu][tbo]3[ASR]5.cif,27,Cu,4
2014[Cu][tbo]3[ASR]5.cif,28,Cu,4
2014[Cu][tbo]3[ASR]5.cif,29,Cu,4
2014[Cu][tbo]3[ASR]5.cif,30,Cu,4
2014[Cu][tbo]3[ASR]5.cif,31,Cu,4
2014[Cu][tbo]3[ASR]5.cif,32,Cu,4
2014[Cu][tbo]3[ASR]5.cif,33,Cu,4
2014[Cu][tbo]3[ASR]5.cif,34,Cu,4
2014[Cu][tbo]3[ASR]5.cif,35,Cu,4
2014[Cu][tbo]3[ASR]5.cif,36,Cu,4
2014[Cu][tbo]3[ASR]5.cif,37,Cu,4
2014[Cu][tbo]3[ASR]5.cif,38,Cu,4
2014[Cu][tbo]3[ASR]5.cif,39,Cu,4
2014[Cu][tbo]3[ASR]5.cif,40,Cu,4
2014[Cu][tbo]3[ASR]5.cif,41,Cu,4
2014[Cu][tbo]3[ASR]5.cif,42,Cu,4
2014[Cu][tbo]3[ASR]5.cif,43,Cu,4
2014[Cu][tbo]3[ASR]5.cif,44,Cu,4
2014[Cu][tbo]3[ASR]5.cif,45,Cu,4
2014[Cu][tbo]3[ASR]5.cif,46,Cu,4
2014[Cu][tbo]3[ASR]5.cif,47,Cu,4
2014[Cu][tbo]3[ASR]6.cif,0,Cu,4
2014[Cu][tbo]3[ASR]6.cif,1,Cu,4
2014[Cu][tbo]3[ASR]6.cif,2,Cu,4
2014[Cu][tbo]3[ASR]6.cif,3,Cu,4
2014[Cu][tbo]3[ASR]6.cif,4,Cu,4
2014[Cu][tbo]3[ASR]6.cif,5,Cu,4
2014[Cu][tbo]3[ASR]6.cif,6,Cu,4
2014[Cu][tbo]3[ASR]6.cif,7,Cu,4
2014[Cu][tbo]3[ASR]6.cif,8,Cu,4
2014[Cu][tbo]3[ASR]6.cif,9,Cu,4
2014[Cu][tbo]3[ASR]6.cif,10,Cu,4
2014[Cu][tbo]3[ASR]6.cif,11,Cu,4
2014[Cu][tbo]3[ASR]6.cif,12,Cu,4
2014[Cu][tbo]3[ASR]6.cif,13,Cu,4
2014[Cu][tbo]3[ASR]6.cif,14,Cu,4
2014[Cu][tbo]3[ASR]6.cif,15,Cu,4
2014[Cu][tbo]3[ASR]6.cif,16,Cu,4
2014[Cu][tbo]3[ASR]6.cif,17,Cu,4
2014[Cu][tbo]3[ASR]6.cif,18,Cu,4
2014[Cu][tbo]3[ASR]6.cif,19,Cu,4
2014[Cu][tbo]3[ASR]6.cif,20,Cu,4
2014[Cu][tbo]3[ASR]6.cif,21,Cu,4
2014[Cu][tbo]3[ASR]6.cif,22,Cu,4
2014[Cu][tbo]3[ASR]6.cif,23,Cu,4
2014[Cu][tbo]3[ASR]6.cif,24,Cu,4
2014[Cu][tbo]3[ASR]6.cif,25,Cu,4
2014[Cu][tbo]3[ASR]6.cif,26,Cu,4
2014[Cu][tbo]3[ASR]6.cif,27,Cu,4
2014[Cu][tbo]3[ASR]6.cif,28,Cu,4
2014[Cu][tbo]3[ASR]6.cif,29,Cu,4
2014[Cu][tbo]3[ASR]6.cif,30,Cu,4
2014[Cu][tbo]3[ASR]6.cif,31,Cu,4
2014[Cu][tbo]3[ASR]6.cif,32,Cu,4
2014[Cu][tbo]3[ASR]6.cif,33,Cu,4
2014[Cu][tbo]3[ASR]6.cif,34,Cu,4
2014[Cu][tbo]3[ASR]6.cif,35,Cu,4
2014[Cu][tbo]3[ASR]6.cif,36,Cu,4
2014[Cu][tbo]3[ASR]6.cif,37,Cu,4
